advertiser_id,advertiser_name,total_spend_usd,total_creatives,maximum_impressions,total_day
AR17178858045619306497,ANGIE CRAIG FOR CONGRESS,9300,2,16000,115
AR17181707979758501889,CITIZENS FOR TIM UY,100,9,9000,9
AR17185367154455740417,FRIENDS OF SHERROD BROWN,106000,53,2712000,2502
AR17186211579385872385,"VIRGINIA SENATE REPUBLICAN CAUCUS, INC.",8100,14,84000,288
AR17190715179013242881,ALLIANCE FOR A BETTER MINNESOTA,72500,156,3580000,4015
AR17195218778640613377,NOT OUR FAITH,20400,2,775000,9
AR17197973330146099201,THE VOTER PARTICIPATION CENTER,256600,164,50353000,2523
AR17199722378267983873,HALA FOR VIRGINIA,5400,5,6000,17
AR17202847190314123265,Steve Gray for Congress,3600,1,3000,30
AR17203381552965222401,MASSACHUSETTS RIGHT TO REPAIR COMMITTEE,140900,93,10412000,928
AR17204225977895354369,SENATOR IN NAME ONLY,1000,17,1030000,111
AR17205717190540525569,LAURA HILL,4900,3,56000,192
AR17213233177150095361,FARNEN FOR FAIRFIELD,2800,15,759000,250
AR17215987728655581185,ANNA FOR FLORIDA CAMPAIGN,15700,29,1532000,427
AR17221395951474704385,ANN WAGNER FOR CONGRESS,109200,112,9678000,3245
AR17222240376404836353,FRIENDS OF HARRY BRONSON,1300,6,11000,157
AR17223869028003479553,RECALL DUNLEAVY,5900,10,33000,219
AR17224492176218521601,TUDOR DIXON FOR GOVERNOR INC,6700,8,133000,204
AR17224807736055693313,Friends of Deborah Glick,6700,12,253000,159
AR17226743976032206849,CALVIN FOR ALASKA,2200,16,24000,195
AR17235751175286947841,MICHAEL DENDEKKER FOR ASSEMBLY,6600,2,32000,83
AR17237242387932119041,John Cranley Committee,2000,5,9000,276
AR17239410349984186369,FISHBEIN FOR CONNECTICUT,1700,3,45000,339
AR17243997787373174785,"CALIFORNIANS TO PROTECT PATIENTS AND CONTAIN HEALTH CARE COSTS, A COALITION OF PHYSICIANS, DENTISTS AND HEALTH CARE INSURERS AND PROVIDERS",20500,3,210000,50
AR17248417549238927361,CLUB FOR GROWTH,31600,22,2569000,314
AR17249261974169059329,FRANKEN FOR IOWA,5100,3,5000,21
AR17253765573796429825,"LEARFIELD NEWS & AG, LLC",17300,15,3725000,592
AR17258269173423800321,TASHA BOERNER HORVATH FOR ASSEMBLY 2020,2200,1,20000,35
AR17262772773051170817,THE TRUMP NETWORK,600,6,8000,6
AR17265527324556656641,JIMMY PATELIS,300,5,21000,163
AR17267276372678541313,KEAN FOR CONGRESS INC,360100,491,16946000,24870
AR17271779972305911809,FRIENDS OF BARB ANNESS,2200,24,27000,433
AR17272282723997712385,ALYSE FOR ALASKA,64500,45,2270000,857
AR17275439147003150337,GOLD SKY VENTURES LLC,7000,11,11791000,36
AR17276283571933282305,ALLIANCE FOR A BETTER INDIANA LLC,53800,15,270000,311
AR17278327014293504001,JEANNE HENDRICKS FOR CONGRESS,200,1,1000,7
AR17279626087281721345,VIACOM INTERNATIONAL INC.,285100,289,104794000,771
AR17280787171560652801,Christina Stephenson for Oregon,25100,14,837000,255
AR17289794370815393793,REP. KATIE PORTER - U.S. HOUSE OF REPRESENTATIVES,34400,19,3572000,430
AR17290297122507194369,FRIENDS OF ALEXSIS RODGERS,15200,44,2327000,435
AR17294297970442764289,SENATE VICTORY FUND,4100,22,23000,190
AR17298801570070134785,FRIENDS OF KYLE THORSON,6800,14,1064000,179
AR17302460744767373313,RESTORATION PAC,694300,557,99556000,7012
AR17302921440139411457,Bob Archuleta for Senate 2022,31600,2,2200000,30
AR17303305169697505281,SANDBECK FOR CONGRESS,6200,5,550000,129
AR17306829104464527361,Committee to Elect Elizabeth Nelson,300,2,30000,13
AR17307808769324875777,FRIENDS OF MIKE LARSEN,6100,10,3538000,47
AR17311467944022114305,TAMMY BALDWIN FOR SENATE,603500,161,22900000,3666
AR17312312368952246273,CHIP COLDIRON FOR CONGRESS,600,1,30000,3
AR17314564168765931521,COMMITTEE TO ELECT BRYAN SHUPE,1500,11,37000,455
AR17316815968579616769,TANYA ORTIZ FRANKLIN FOR SCHOOL BOARD 2020,3300,3,14000,63
AR17317806628556242945,TIBOR PAKOZDI,3100,1,5000,6
AR17317881670224838657,VOTE DONNA US CONGRESS,6400,4,159000,13
AR17320558981038473217,"COTTON FOR SENATE, INC.",120400,294,13123000,6113
AR17321319568206987265,GREG FOR MONTANA,58300,56,2554000,766
AR17325823167834357761,FLORIDA COUNTRY,10800,11,870000,194
AR17330326767461728257,SIMA FOR TEXAS,21100,2,1200000,40
AR17331955419060371457,COMMITTEE TO ELECT HELEN PROBST MILLS,6000,1,35000,33
AR17334830367089098753,C&I STUDIOS INC.,33300,56,5722000,924
AR17339333966716469249,MATT COX FOR NC SENATE,5100,2,5000,72
AR17340962618315112449,RYAN MISKE VOLUNTEER COMMITTEE,400,3,12000,53
AR17343837566343839745,REP. RODNEY DAVIS - U.S. HOUSE OF REPRESENTATIVES,4300,9,44000,95
AR17346592117849325569,GARBARINO FOR CONGRESS,31600,46,2302000,3682
AR17347496741041078273,COMMITTEE TO ELECT JEFF BALLINGER TO THE U S CONGRESS,2200,1,175000,17
AR17352844765598580737,BELL 2020 FOR OH-12,1200,13,63000,198
AR17356503940295819265,PERSPECTIVE WEALTH PLANNING,5100,4,258000,10
AR17357348365225951233,STEVAN PORTER FOR HERNDON COUNCIL,300,1,15000,7
AR17361091377684807681,JOSH HARDER FOR CONGRESS,343500,123,14536000,3425
AR17366317081573720065,"Willamette Valley Life, LLC",5200,2,395000,2
AR17366355564480692225,FRIENDS OF STEVE POLGAR,9700,42,432000,702
AR17368607364294377473,GREGG SMITH FOR CONGRESS,5100,30,50000,188
AR17371849824084688897,LONE STAR PROJECT NONFEDERAL,20700,33,1589000,659
AR17375362763735433217,FRIENDS OF MIKE LEE INC,20300,138,1098000,5624
AR17378886698502455297,McGuire for State Representative,4100,3,332000,211
AR17379662403955851265,Parrott for Congress,5200,1,4000,10
AR17379866363362803713,RESTORATION ACTION,41800,3,4300000,33
AR17384369962990174209,FRIENDS OF ROSA DELAURO,1300,3,11000,87
AR17391614645105590273,Joe Kerr for Senate 2022,4300,2,6000,34
AR17393377162244915201,AMERICAN FUEL & PETROCHEMICAL MANUFACTURERS,4700,4,156000,27
AR17402293102034550785,Breitling For Senate,4200,18,463000,468
AR17402384361499656193,CITIZENS TO ELECT STEVEN REICK,1700,9,112000,81
AR17402468199261274113,COMMON SENSE LEADERSHIP FUND INC.,936800,129,52597000,1228
AR17404636161313341441,DR JASON MARTIN FOR TENNESSEE,1100,1,1000,40
AR17406887961127026689,MARCO RUBIO FOR SENATE,186300,100,2249000,1271
AR17411391560754397185,CHRONICLE BOOKS,5100,2,60000,8
AR17414146112259883009,"STEIL FOR WISCONSIN, INC.",179400,150,10639000,2370
AR17415134573213253633,Hageman for Wyoming,53500,18,4088000,742
AR17419554335079006209,SAVE OUR NEIGHBORHOODS,600,1,15000,2
AR17420398760009138177,WALKER 4 NC,4600,2,110000,44
AR17429405959263879169,475 CONSULTING GROUP LLC,5800,19,1465000,295
AR17433909558891249665,FIRST LIBERTY INSTITUTE,114500,2,7500000,36
AR17437568733588488193,CTE ANTHONY G. FORLINI,6100,5,395000,163
AR17439020638692966401,Ricardo Lara for Insurance Commissioner 2022,7500,1,80000,7
AR17442916758145990657,ROSILICIE OCHOA BOGH FOR SENATE 2020,2100,15,17000,254
AR17447420357773361153,MENDEZ FOR SENATE,1100,1,60000,1
AR17448411017749987329,Senior MMG LLC,13400,2,1000,58
AR17451923957400731649,CITIZENS FOR SCOTT CAINE,2700,2,20000,138
AR17460931156655472641,DR KIM SCHRIER FOR CONGRESS,152400,67,6897000,2747
AR17465434756282843137,DR. AL GROSS FOR U.S. SENATE,131500,56,365000,2153
AR17466925968928014337,ADAM BLANCHARD FOR TEXAS,8600,3,585000,182
AR17473462290677235713,Florida First Project,3100,1,8000,13
AR17473597530607452161,FLORIDIANS FOR TAX FAIRNESS,5700,2,126000,15
AR17474441955537584129,43 ALUMNI FOR AMERICA,3800,1,250000,5
AR17478945555164954625,CYNDI OTTESON FOR CITY COUNCIL 2020,8100,19,2116000,254
AR17479310867903283201,KERMIT JONES FOR CONGRESS,11100,3,18000,834
AR17479936215141580801,MICHELLE RENEE NEWMAN,100,1,1000,16
AR17483449154792325121,FRIENDS OF PAT TOOMEY,8000,2,31000,209
AR17484186927094562817,Friends of Patrick Nolan,200,2,19000,38
AR17496959953674436609,COLLIN COUNTY REPUBLICAN PARTY,5700,46,266000,487
AR17501463553301807105,CHAMBER OF COMMERCE OF THE USA,262600,326,91099000,4295
AR17505206565760663553,MAX STEINER FOR CONGRESS,7300,1,90000,129
AR17509626327626416129,TEXANS FOR SENATOR JOHN CORNYN INC.,1580700,486,162785000,7746
AR17510470752556548097,"HEALTHY IMAGE CONSULTING, LLC",4500,7,318000,224
AR17512722552370233345,Emma Mammano for NJ State Senate,1800,3,339000,29
AR17519843264549617665,Shrina Kurani For Congress,3300,4,7000,170
AR17523981551438659585,FRIENDS OF BARB ANNESS ℅ CARE OF TREASURER,5900,67,199000,1479
AR17528485151066030081,NORTH CAROLINA FAMILY POLICY COUNCIL,300,1,1000,1
AR17532228163524886529,Stephen Dwyer,2400,1,4000,107
AR17532988750693400577,BRAD STEPHENS FOR STATE REPRESENTATIVE,15800,36,595000,517
AR17533097052588736513,Colorado Information Network IE Committee,31300,6,1625000,74
AR17536331266041839617,DOUGHTY COMMITTEE,6100,3,370000,27
AR17537492350320771073,OMARI FAULKNER FOR VIRGINIA,3600,11,17000,172
AR17541235362779627521,MATT STOLL FOR CONGRESS,2700,10,36000,207
AR17545338465296580609,MACOMBER FOR IDAHO,5200,2,46000,83
AR17545655124645380097,"35TH, INC.",39100,12,1456000,88
AR17548751349389197313,"Workforce Fairness Institute, Inc.",99500,11,7309000,118
AR17551003149202882561,DEFENDING MAIN STREET SUPERPAC INC.,1700,4,17000,89
AR17555506748830253057,TRUE SEO MARKETING INC,7500,10,594000,73
AR17558849264178692097,"Mark Alford for Congress, INC",12900,2,28000,45
AR17563669523154862081,McCorkle for Colorado,6800,6,456000,108
AR17564513948084994049,WAMPLER FOR DELEGATE,9500,49,1506000,1025
AR17569017547712364545,DIGICO LLC,52400,16,2270000,230
AR17578024746967105537,ELIZABETH GUZMAN FOR VIRGINIA,100,3,3000,3
AR17579107216164651009,Aaron Smith for State Representative,13300,8,1655000,178
AR17581683921664344065,DONALD RALEIGH,1000,1,6000,16
AR17582528346594476033,NELSON FOR SENATE,9200,56,941000,753
AR17584780146408161281,CONNECTICUT STATE COUNCIL OF THE SERVICE EMPLOYEES INTERN'L UNION,8300,22,461000,222
AR17585145459146489857,Women for a Stronger New Jersey,13300,13,673000,154
AR17585282898099961857,CRYSTAL R. DIAMOND,6600,1,90000,29
AR17592063311430549505,Ascend LLC,9000,16,9145000,1187
AR17599698320173826049,JEFF GREENE FOR GOVERNOR,107700,219,7411000,2269
AR17600194199917953025,Morrison for Marin Supervisor 2022,4200,5,205000,105
AR17602794544917643265,"YOUNGKIN FOR GOVERNOR, INC.",685100,16,2861000,405
AR17608789357190184961,Impact Analytics LLC,7800,16,3567000,558
AR17609549944358699009,TED HOWZE FOR CONGRESS 2020,29200,48,2108000,2896
AR17612167056910712833,Darius Teasley,5100,6,47000,28
AR17614053543986069505,STEVEN W CONNALLY,5100,1,9000,2
AR17618557143613440001,GEORGIA ACTION FUND,2063800,38,94215000,291
AR17626403258589249537,EQUALITY FLORIDA ACTION INC.,15600,10,2188000,91
AR17627648180629798913,MICHIGAN EDUCATION ASSOCIATION,14600,8,1172000,59
AR17629780958309777409,Beau Lane for Arizona,7100,4,46000,89
AR17632067942495551489,LORRAINE BIRABIL CAMPAIGN,2000,6,125000,70
AR17636571542122921985,PAULETTE FOR SENATE 2020,12300,7,282000,133
AR17639326093628407809,GLENN FOR MICHIGAN,100,2,3000,52
AR17641075141750292481,"LGBT (LESBIAN, GAY, BISEXUAL & TRANSGENDER) CAUCUS LEADERSHIP FUND",8000,1,1500000,13
AR17643580928749993985,DigiSphere Marketing Inc,100,2,2000,4
AR17645578741377662977,GODLEY FOR CITY COUNCIL 2020,600,1,30000,57
AR17646569401354289153,BETH BIGHAM,1100,8,8000,99
AR17650082341005033473,DICKINSON FOR CONGRESS COMMITTEE,8400,9,44000,312
AR17654585940632403969,FRIENDS OF DAVID SCHWEIKERT,85700,21,9255000,714
AR17656214592231047169,ELLIS FOR CONGRESS,5100,5,225000,104
AR17656837740446089217,James for NY,31800,5,4534000,298
AR17660080200236400641,MANUEL E LLOSAS,5100,2,176000,94
AR17663593139887144961,NM WORKING FAMILIES PARTY PAC,2000,3,46000,9
AR17668096739514515457,CLEAN AND PROSPEROUS AMERICA,4400,2,160000,7
AR17672600339141885953,FRIENDS OF KEVIN BYRNE,2200,3,360000,15
AR17674422229909110785,CARTER BARRETT FOR STATE HOUSE,10100,2,1251000,24
AR17674852138955571201,JAMIE RASKIN FOR CONGRESS,5900,8,31000,187
AR17677103938769256449,VOTE LIBERATION,13700,3,90000,21
AR17681607538396626945,MAINE MOMENTUM,129400,61,42014000,4761
AR17686111138023997441,"MCC FOR COMPTROLLER, INC.",3500,3,31000,178
AR17687383272977334273,Josh Brecheen for Congress,4300,14,1678000,90
AR17690614737651367937,FALLON VOLUNTEER FIRE DEPT. INC.,400,1,1000,26
AR17691886872604704769,PHILLIP PETTUS,1100,1,8000,22
AR17692243389250011137,VELASQUEZ CAMPAIGN COMMITTEE,12600,8,576000,127
AR17692731297534836737,SOUTH DAKOTANS FOR FAIR ELECTIONS,4300,1,70000,9
AR17692866537465053185,EDDIE GELLER FOR CONGRESS,300,2,2000,4
AR17695118337278738433,TROY BRIMAGE FOR STATE REP,7600,21,1819000,622
AR17695483650017067009,Miller for Secretary of State (M4SOS),4900,2,12000,24
AR17699621936906108929,JON HOADLEY FOR CONGRESS,3400,4,20000,40
AR17703151918987083777,Oklahomans for Madison,1500,26,30000,148
AR17703364949364965377,Local Majority,100,3,3000,7
AR17707784711230717953,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,25300,9,2740000,90
AR17711438388369817601,"Truth in Numbers, Inc",6100,2,750000,36
AR17713132735788220417,"LOCALIS, LLC",5200,23,2110000,82
AR17714623948433391617,MICHIGAN ENVIRONMENTAL COUNCIL,1200,11,85000,11
AR17717636335415590913,PETER MEIJER FOR CONGRESS,500,1,40000,11
AR17726643534670331905,KYLE HORTON FOR CONGRESS,2100,1,225000,4
AR17728895334484017153,"J MEDIA GLOBAL, LLC",5800,50,590000,680
AR17733901685803188225,SHANE REEVES,2200,2,160000,70
AR17735650733925072897,UTAHNS FOR BALANCED GOVERNMENT,1900,2,11000,17
AR17740154333552443393,REP. ABBY FINKENAUER - U.S. HOUSE OF REPRESENTATIVES,7800,10,52000,185
AR17742908885057929217,DEFEND ALASKA ELECTIONS,12800,22,403000,501
AR17743813508249681921,"FRIENDS OF DENVER RIGGLEMAN, INC.",138500,61,8412000,3558
AR17744657933179813889,RUSS RYWELL CAMPAIGN,100,1,3000,6
AR17749161532807184385,"TEXAS LAW SHIELD, LLC",5500,33,103000,924
AR17749664284498984961,HOOSIERS FOR HALE,81300,46,3045000,1609
AR17758168732061925377,FRIENDS OF KAMALA HARRIS,11200,5,147000,77
AR17761827906759163905,GRETCHEN DRISKELL FOR CONGRESS,21000,7,134000,927
AR17762672331689295873,FRIENDS OF ERICA BEUMEL,900,1,15000,12
AR17764924131502981121,WARFIELD & COMPANY,267800,38,18104000,571
AR17767175931316666369,"EXACT DRIVE, INC.",100,6,6000,8
AR17768982428921102337,"THE CENTURY FOUNDATION, INC",98900,14,596000,5944
AR17771679530944036865,FORWARD FLORIDA,400,1,1000,25
AR17773308182542680065,BRINDISI FOR CONGRESS,97700,74,4585000,2739
AR17776183130571407361,MOLLY GRAY FOR VERMONT,8000,23,55000,250
AR17780686730198777857,THE PEOPLE FOR NIKKI MERRITT,4600,3,195000,20
AR17783441281704263681,ELECT RYAN BERMAN,11600,7,2014000,52
AR17785190329826148353,"GREEN PLANET 21, INC.",20100,14,1485000,96
AR17788532845174587393,Jill Homan For NC,7300,2,300000,58
AR17789693929453518849,MICHELE LEAL CAMPAIGN,12600,13,190000,163
AR17794197529080889345,TIM RYAN FOR OHIO,230200,36,4322000,6592
AR17797856703778127873,CAMPAIGN FUND OF JUSTIN STOFFERAHN FOR SENATE,22300,15,1937000,540
AR17797940541539745793,STOP SOCIALISM IN OC,32900,3,1500000,78
AR17798701128708259841,CARLOS REY LOPEZ,200,1,1000,1
AR17800952928521945089,AARON FOR ARIZONA,9300,61,511000,948
AR17803204728335630337,REPUBLICAN SENATE CAMPAIGN COMMITTEE,152800,325,33243000,4816
AR17807708327963000833,ODONNELLFORMISSOURI.COM,700,3,6000,10
AR17812211927590371329,BETH 4 CHANDLER CITY COUNCIL,600,2,45000,25
AR17815871102287609857,MARK DESAULNIER FOR CONGRESS,4000,6,37000,40
AR17816715527217741825,"CLEVELAND'S FUTURE FUND, LLC",6900,5,1500000,30
AR17819470078723227649,"LAMARK MEDIA GROUP, LLC",4200,3,95000,3
AR17820458539676598273,Sara Rodriguez for Wisconsin,600,1,60000,22
AR17823410728397176833,NEXTGEN CLIMATE ACTION COMMITTEE & LCV VICTORY FUND,35300,7,2355000,78
AR17824878301542350849,NJ7 CITIZENS FOR CHANGE,1700,14,99000,68
AR17825722726472482817,DAVID WOODS FOR MONTGOMERY,600,7,44000,126
AR17829465738931339265,KAPTUR FOR CONGRESS,5200,2,4000,176
AR17830226326099853313,CITIZENS FOR JUDGE JEFF DAVIS,18300,5,562000,52
AR17831717538745024513,JASON MINNICOZZI FOR CONGRESS,6100,3,305000,273
AR17836981725540909057,MELANIE FOR NM,52700,29,1135000,894
AR17839233525354594305,TRACON DIGITAL,5700,11,144000,126
AR17840463329110261761,Energy Engaged Inc,3300,1,60000,9
AR17842976537813450753,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,74500,31,1017000,690
AR17843737124981964801,DAVID RICHTER FOR CONGRESS INC.,7300,4,38000,620
AR17852744324236705793,ALLEN THOMAS FOR CONGRESS,28400,38,217000,701
AR17853734984213331969,"CHARLIE FOR GEORGIA, INC",13800,4,208000,216
AR17857247923864076289,MIKE BROIHIER FOR SENATE,4600,4,11000,33
AR17861751523491446785,Third Way,260400,29,20085000,278
AR17863380175090089985,FRIENDS OF JENN ALFORD-TEASTER,5100,2,35000,70
AR17869914297816055809,MONTANA HUNTERS AND ANGLERS LEADERSHIP FUND,37500,2,1100000,38
AR17870758722746187777,COMMITTEE TO ELECT KATHERINE R GAULKE,4300,3,115000,46
AR17878041887768576001,Bernt For Idaho,300,2,5000,43
AR17879765922000928769,FORREST MANDEVILLE,1800,6,8000,140
AR17884269521628299265,REP. DAVID JOYCE - U.S. HOUSE OF REPRESENTATIVES,9900,22,582000,1352
AR17887928696325537793,PLANNED PARENTHOOD VOTES,122600,61,5256000,746
AR17888773121255669761,VALLIE BROWN FOR SUPERVISOR 2020,9000,4,305000,25
AR17893276720883040257,DAN NEWHOUSE FOR CONGRESS,6800,9,58000,777
AR17896267392510590977,VoteVets,457200,111,21268000,1985
AR17897019733341896705,Pfaff for Congress,2300,41,41000,316
AR17897780320510410753,GIFFORDS PAC,20200,36,1530000,236
AR17898405942626615297,Glenneda Zuiderveld,6800,5,1680000,45
AR17902283920137781249,"NUNEZ AND WELLMAN CONSULTING DUFFY, WELLMAN AND PARTNERS",300,6,8000,48
AR17906787519765151745,THE COMMITTEE TO ELECT HOUSTON GAINES,500,15,16000,340
AR17909039319578836993,JAMES CRAIG FOR GOVERNOR EXPLORATORY COMMITTEE,13100,45,3220000,1006
AR17911291119392522241,NEWS FOR DEMOCRACY,73900,31,1777000,568
AR17912782332037693441,GAIN POWER,29900,5,494000,915
AR17912919770991165441,ROGER EATON CAMPAIGN,100,1,9000,71
AR17915794719019892737,RICHARD BEW FOR CONGRESS,1000,3,13000,39
AR17920298318647263233,ROBERT J MCWHIRTER FOR MARICOPA COUNTY ATTORNEY,11000,1,20000,13
AR17923052870152749057,JON ROSENTHAL FOR TEXAS,36500,11,1762000,442
AR17923957493344501761,CHRIS PAPPAS FOR CONGRESS,67900,34,4847000,679
AR17924801918274633729,BUILDING STRONGER COMMUNITIES ACTION FUND INC,2100,1,9000,28
AR17927053718088318977,Thoms for Senate,1800,4,11000,436
AR17927556469780119553,INDEPENDENCE USA PAC,3753800,4930,307234000,60435
AR17929305517902004225,BRIAN EVANS FOR US CONGRESS,1500,59,173000,408
AR17937552129988231169,ERIC SORENSEN FOR ILLINOIS,3200,2,2000,144
AR17941971891853983745,COLLINS FOR SENATOR,1085700,234,30088000,3853
AR17942816316784115713,SNYDER FOR AK HOUSE,12400,12,1490000,472
AR17945068116597800961,Mbah Committee,16500,4,41000,84
AR17947319916411486209,DMFI PAC,260400,32,11214000,558
AR17948310576388112385,ADAM SMIDDY,800,4,80000,50
AR17950662431759925249,Jennifer Brunner Committee,1600,12,13000,423
AR17952814176015482881,GARY JOHNSON FOR US SENATE INC,2900,12,24000,343
AR17955566528497713153,PRIORITIES USA & MAJORITY FORWARD,1775300,183,83206000,5516
AR17959986290363465729,CHANGE CONNECTICUT,5600,12,32000,334
AR17965334314920968193,PETERS FOR ILLINOIS,12700,10,535000,100
AR17968113880315985921,Walker for Colorado,7800,1,70000,75
AR17969837914548338689,DYLAN BILLINGS FOR SENATE,500,1,15000,2
AR17974341514175709185,BREAKTHROUGH IDEAS,1100,2,185000,20
AR17978000688872947713,HOUSE DEMOCRATIC CAMPAIGN COMMITTEE,14200,33,249000,121
AR17980473765401722881,UNITED DEMOCRATS OF KANSAS,59500,45,2372000,242
AR17983348713430450177,TONY FOR WISCONSIN,47000,229,18040000,1537
AR17987852313057820673,TURPIN FOR SENATE,1400,3,16000,18
AR18001363111939932161,FRIENDS OF ISAAC,2400,3,8000,111
AR18005866711567302657,ABBY BROYLES FOR US SENATE,10100,33,242000,369
AR18010370311194673153,KRIS MAYES FOR ARIZONA,2500,1,3000,177
AR18014029485891911681,STEPHENSON FOR HOUSE,10600,72,2457000,2252
AR18017125710635728897,BRNOVICH FOR SENATE,8400,8,276000,98
AR18028384709704155137,BLACK PAC,373100,53,8695000,205
AR18032043884401393665,EDWARDS FOR NEW HAMPSHIRE,13200,32,894000,285
AR18035140109145210881,Marvin Amazan,500,1,25000,33
AR18037391908958896129,PAUL DAVIS FOR KANSAS,26200,17,826000,521
AR18041895508586266625,"AMERICAN SECURITY PROJECT, INC",600,1,1000,7
AR18046399108213637121,DAN ROMANO FOR YONKERS CITY JUDGE,900,4,9000,48
AR18046531049608970241,David Quintana,5100,4,27000,11
AR18050058282910875649,THOM TILLIS COMMITTEE,9300,8,56000,363
AR18050902707841007617,KELLY KORTUM FOR HD65,700,1,4000,30
AR18053154507654692865,GROUND NEWS INC,134500,45,13392000,1286
AR18055406307468378113,"PAT, LLC",5100,6,143000,97
AR18055771620206706689,Majority Forward,1490700,108,78764000,1581
AR18064413506723119105,democratic legislative campaign committee,131500,195,36795000,11139
AR18068072681420357633,SPANBERGER FOR CONGRESS,380500,173,14799000,5768
AR18068917106350489601,RETIRE HIM,6100,10,165000,334
AR18077924305605230593,BARRY RICHARD ZEEBERG,5100,3,295000,12
AR18078352015628435457,DEAN HASSE,600,4,23000,183
